,id,x,y,osmid,geometry,highway
2564,2564,-73.9848631,40.7601316,42428305,POINT (-73.9848631 40.7601316),tertiary
2565,2565,-73.9845109,40.7608012,42428307,POINT (-73.9845109 40.7608012),secondary
2566,2566,-73.9840983,40.7614503,42428308,POINT (-73.9840983 40.7614503),tertiary
2567,2567,-73.9836782,40.7620858,42428310,POINT (-73.9836782 40.7620858),tertiary
2568,2568,-73.9832662,40.7627246,42428312,POINT (-73.9832662 40.7627246),tertiary
2569,2569,-73.9829033,40.763382,42428313,POINT (-73.9829033 40.763382),tertiary
2570,2570,-73.9825176,40.764058,42428315,POINT (-73.98251759999999 40.764058),tertiary
2571,2571,-73.9822627,40.7647568,42428321,POINT (-73.98226270000001 40.7647568),tertiary
2572,2572,-73.9820384,40.7654683,42428328,POINT (-73.98203839999999 40.7654683),residential
2573,2573,-73.9818927,40.7663007,42428329,POINT (-73.9818927 40.7663007),primary
2574,2574,-73.981762,40.7671415,42428332,POINT (-73.981762 40.7671415),residential
2575,2575,-73.9342176,40.8068317,371337140,POINT (-73.9342176 40.8068317),motorway_link
2576,2576,-73.9347176,40.8081623,371337145,POINT (-73.9347176 40.8081623),residential
2577,2577,-74.014223,40.7045956,42428345,POINT (-74.014223 40.7045956),secondary
2578,2578,-73.9348875,40.809623,371337150,POINT (-73.9348875 40.809623),motorway_link
2579,2579,-73.936037,40.811994,371337165,POINT (-73.936037 40.811994),residential
2580,2580,-74.0132769,40.7058713,42428365,POINT (-74.01327689999999 40.7058713),secondary
2581,2581,-74.011947,40.707452,42428368,POINT (-74.01194700000001 40.707452),residential
2582,2582,-74.011248,40.708304,42428371,POINT (-74.01124799999999 40.708304),residential
2583,2583,-74.0110147,40.708592,42428373,POINT (-74.0110147 40.708592),secondary
2584,2584,-74.010846,40.708797,42428374,POINT (-74.010846 40.708797),unclassified
2585,2585,-73.9361076,40.8147669,371337175,POINT (-73.9361076 40.8147669),secondary
2586,2586,-74.009988,40.709806,42428376,POINT (-74.00998800000001 40.709806),secondary
2587,2587,-74.009543,40.710327,42428377,POINT (-74.00954299999999 40.710327),secondary
2588,2588,-74.009474,40.710413,42428379,POINT (-74.009474 40.710413),secondary
2589,2589,-74.009063,40.710887,42428385,POINT (-74.009063 40.710887),secondary
2590,2590,-73.9947285,40.7143535,588785633,POINT (-73.99472849999999 40.7143535),motorway
2591,2591,-74.0086338,40.7113899,42428391,POINT (-74.0086338 40.7113899),secondary
2592,2592,-73.9349789,40.8363293,373778409,POINT (-73.9349789 40.8363293),motorway_link
2593,2593,-73.9340075,40.8169771,371337197,POINT (-73.93400750000001 40.8169771),motorway
2594,2594,-74.0058865,40.7146812,42428402,POINT (-74.0058865 40.7146812),secondary
2595,2595,-73.939138,40.8142699,1795811317,POINT (-73.939138 40.8142699),residential
2596,2596,-74.00542,40.715236,42428405,POINT (-74.00542 40.715236),residential
2597,2597,-74.004976,40.71576,42428408,POINT (-74.004976 40.71576),secondary
2598,2598,-74.0045303,40.7162869,42428411,POINT (-74.0045303 40.7162869),residential
2599,2599,-73.9391904,40.8486855,60925950,POINT (-73.9391904 40.8486855),motorway_link
2600,2600,-74.003533,40.717449,42428420,POINT (-74.003533 40.717449),secondary
2601,2601,-74.003043,40.7180338,42428425,POINT (-74.00304300000001 40.7180338),residential
2602,2602,-73.9585501,40.7840947,42444809,POINT (-73.9585501 40.7840947),secondary
2603,2603,-73.956945,40.783417,42444810,POINT (-73.956945 40.783417),secondary
2604,2604,-74.0025285,40.7186389,42428428,POINT (-74.0025285 40.7186389),tertiary
2605,2605,-73.9552253,40.7826917,42444812,POINT (-73.9552253 40.7826917),secondary
2606,2606,-73.9355403,40.8267488,371337226,POINT (-73.9355403 40.8267488),primary
2607,2607,-74.002091,40.719153,42428431,POINT (-74.00209099999999 40.719153),residential
2608,2608,-73.9537187,40.782055,42444814,POINT (-73.9537187 40.782055),secondary
2609,2609,-73.9521157,40.7813783,42444817,POINT (-73.95211569999999 40.7813783),primary
2610,2610,-74.001425,40.719938,42428434,POINT (-74.001425 40.719938),secondary
2611,2611,-74.0018769,40.7194058,42428433,POINT (-74.0018769 40.7194058),primary
2612,2612,-73.9475108,40.7794342,42444820,POINT (-73.9475108 40.7794342),residential
2613,2613,-74.0006449,40.7208634,42428436,POINT (-74.0006449 40.7208634),secondary
2614,2614,-73.9998554,40.7217891,42428438,POINT (-73.9998554 40.7217891),primary
2615,2615,-73.9345631,40.8280397,371337239,POINT (-73.93456310000001 40.8280397),primary
2616,2616,-73.998812,40.723021,42428441,POINT (-73.998812 40.723021),secondary
2617,2617,-73.9351294,40.8282617,371337241,POINT (-73.93512939999999 40.8282617),primary
2618,2618,-73.986176,40.726409,42444827,POINT (-73.986176 40.726409),residential
2619,2619,-73.997785,40.724235,42428444,POINT (-73.99778499999999 40.724235),secondary
2620,2620,-73.983958,40.725473,42444829,POINT (-73.983958 40.725473),secondary
2621,2621,-73.9967146,40.7255012,42428447,POINT (-73.9967146 40.7255012),secondary
2622,2622,-73.981637,40.724494,42444832,POINT (-73.98163700000001 40.724494),secondary
2623,2623,-73.9792659,40.7234973,42444833,POINT (-73.9792659 40.7234973),secondary
2624,2624,-73.934936,40.8300525,371337250,POINT (-73.93493599999999 40.8300525),motorway
2625,2625,-73.976893,40.722498,42444835,POINT (-73.976893 40.722498),secondary
2626,2626,-73.9747705,40.7216193,42444837,POINT (-73.97477050000001 40.7216193),residential
